tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
1162.874,0,58.70073,2.832365,58.33517,0.004492714,137.1937,6.091781,658.4357,0.09152269,79.43656,5.08682,166.7174,0.02445886,0.4002001,0.1448595,0.00836553,4.015028,494,119,78.51617,0,2
1069.774,0,52.18834,3.152176,45.25285,0.01517445,137.1937,6.282358,626.8063,0.08234024,72.96571,6.243221,114.7014,0.03496318,1.060464,0.1258624,0.02737715,1.837915,437,118,67.89551,0,1
1174.421,0,44.17928,3.849763,37.11436,0.08126029,137.1937,6.202692,576.4366,0.05739131,88.32117,7.683423,150.4356,0.03484858,0.3919669,0.1105969,0.004980077,2.370947,289,120,65.79487,0,3
1200.619,0,60.68192,2.583236,72.65031,0.01639759,137.1937,5.190369,685.0051,0.0463505,96.66409,6.416792,248.5812,0.02122925,0.7761209,0.1334733,0.02230419,6.605867,533,121,106.7032,0,4
1462.67,0,116.8946,3.107302,98.80237,0.04301299,277.8609,4.927948,1199.951,0.0784607,350.6838,7.270118,1389.823,0.0136227,0.4923346,0.1164926,0.009674365,9.503672,379,126,277.8609,0,9
1317.218,0,116.8946,3.378998,104.7016,0.1277606,277.8609,6.17475,1227.035,0.03554415,52.11115,7.055221,145.5049,0.02150582,0.2506548,0.1217939,0.004038848,3.640294,576,119,75.58434,0,2
1145.735,0,116.8946,3.291141,98.41568,0.04413929,277.8609,5.689084,1205.448,0.02022704,83.12862,6.519937,188.0516,0.028244,0.4034079,0.1292606,0.007771956,3.619079,432,119,93.80657,0,2
1393.973,0,116.8946,3.372635,131.9151,0.07230416,277.8609,7.309003,1244.442,0.07417613,121.3013,7.96798,248.955,0.0217758,0.5191316,0.1019343,0.01247023,3.498893,513,119,78.44038,0,2
1467.988,0,116.8946,3.26609,128.6175,0.1199816,277.8609,5.688673,1305.377,0.4110476,89.01632,6.910482,331.9258,0.01503403,0.4450438,0.1051395,0.007720651,6.058993,395,124,117.2792,0,7
1822.029,0,78.90515,3.91333,123.8207,0.2325673,174.6174,7.136203,810.0676,0.09799123,167.7061,10.24346,918.5537,0.01161041,0.464317,0.08804941,0.006987218,6.492061,490,127,174.6174,0,10
