tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
3235.812,0,90.80788,7.17327,186.0393,1.603196,149.9147,21.24685,650.9762,0.008126,224.4474,20.10952,1205.989,0.009753078,0.2428451,0.05404267,0.001498171,-2.16849,617,140,149.9147,12,23
3296.069,0,93.82234,8.062632,173.3045,0.032536,111.4607,22.09478,666.7648,0.074426,169.8621,19.17567,1034.144,0.009742645,0.2289868,0.05025983,0.001248045,-1.864359,712,140,111.4607,10,23
3162.353,0,96.23366,7.630161,185.0119,0.140194,110.3969,21.48274,662.169,0.280224,208.1262,18.94464,1080.616,0.009750878,0.3282387,0.05697342,0.002275405,-0.5236317,606,140,110.3969,13,23
3191.08,0,81.78413,7.802907,148.6894,1.405903,114.6586,21.17369,564.6575,0.4374,196.8264,18.73913,999.9251,0.01132563,0.2061115,0.05345749,0.001262655,-1.926242,704,140,114.6586,9,23
3111.395,0,94.12361,7.192036,171.2359,0.416242,104.1098,20.92298,574.4677,0.275072,170.3526,19.11221,815.2144,0.01018042,0.2289655,0.05670182,0.001967731,-2.721051,578,140,104.1098,12,23
3158.903,0,91.95973,8.089082,159.2992,0.761143,105.5625,20.54462,501.914,0.05889,135.7185,18.37464,792.8766,0.01024116,0.3177715,0.05285631,0.002215804,-1.856687,703,140,105.5625,12,23
3220.916,0,92.57625,8.531984,158.8116,0.379327,107.372,21.17609,586.9682,0.368156,140.3586,20.45207,755.5969,0.01011271,0.1560813,0.05234263,0.001192602,-2.330015,707,140,107.372,11,23
3221.316,0,92.8423,7.520556,173.9693,0.296306,114.4568,23.0685,621.0603,0.073953,176.2854,20.63112,1037.654,0.009693819,0.236223,0.05783611,0.001489471,-1.888643,599,140,114.4568,11,23
3282.708,0,89.585,7.910876,154.4668,0.448569,106.9614,22.22273,596.4182,0.024198,166.5344,22.6093,918.5116,0.01026367,0.187866,0.05351919,0.001159358,-1.194181,763,140,106.9614,11,23
3173.412,0,100.1496,7.481474,153.3475,0.339253,114.2781,20.35323,490.6102,0.09004,108.9996,19.83906,611.2787,0.009327153,0.2803465,0.05596539,0.002178296,-1.664402,732,140,114.2781,11,23
3194.265,0,84.24265,7.929867,147.4858,1.010137,111.3264,21.1116,506.7114,0.143612,186.2117,19.9977,878.4623,0.0103929,0.3152674,0.05292873,0.002507994,-1.408418,725,140,111.3264,12,23
3246.183,0,92.47408,6.999387,170.8394,0.022073,106.4786,20.49869,589.3913,0.045895,178.3517,19.19945,874.8038,0.01005264,0.3134006,0.05253489,0.00268362,-1.939753,729,140,106.4786,11,23
3372.569,0,94.95901,7.95047,194.1564,1.135748,111.9408,21.09222,700.4009,0.290052,231.3199,20.78449,1257.553,0.009801878,0.3436044,0.05397779,0.002238059,-2.109784,732,140,111.9408,10,23
3363.252,0,93.90854,7.838407,183.047,0.271865,113.5555,21.14008,610.1582,0.096148,203.2604,20.63794,1207.832,0.009664201,0.3235345,0.05276153,0.002096688,-2.332354,742,140,113.5555,8,23
3257.87,0,92.04516,8.091503,139.8017,1.934077,109.1173,22.65228,536.3386,0.921564,270.7708,18.16136,1175.756,0.009974685,0.2387087,0.05066887,0.001561328,-2.570849,625,140,109.1173,9,23
3393.906,0,85.34509,8.01734,167.3494,0.268139,144.16,21.68654,731.0502,0.1015,144.6767,21.96104,813.0113,0.01043956,0.3647512,0.05216277,0.002435908,-0.8539141,647,140,144.16,10,23
3306.397,0,94.35185,7.759394,193.5733,0.593129,130.1536,19.38787,750.7038,0.027348,184.8897,23.01812,966.7348,0.009802953,0.2456393,0.05305461,0.001334942,-0.9821283,743,140,130.1536,9,23
3298.629,0,103.4945,7.601309,187.995,1.362899,149.9161,21.31942,726.0947,0.574496,190.8059,21.46899,857.7915,0.008780932,0.2727212,0.05633016,0.001714659,-1.064735,692,140,149.9161,11,23
3420.878,0,107.8444,7.539116,210.9235,1.478812,125.4197,21.90279,649.1145,0.10314,207.0337,21.4329,1168.673,0.008784886,0.2624915,0.0546804,0.001412115,-2.462994,675,140,125.4197,13,23
3333.043,0,103.3647,6.953381,213.3098,0.943288,121.3373,20.85223,652.8247,0.009492,186.2703,21.32716,985.8528,0.008900677,0.4970401,0.0548407,0.003455821,-2.002777,823,140,121.3373,13,23
3395.845,0,98.97717,7.807673,182.0128,0.877491,120.9579,21.11502,594.7743,0.24952,163.7114,20.42173,882.6961,0.009093594,0.1967679,0.05340855,0.001075985,-1.426021,697,140,120.9579,10,23
3195.514,0,88.8257,7.21642,162.015,0.210881,108.2084,22.03808,525.2015,0.500214,235.9624,16.78358,1054.821,0.01027574,0.2118071,0.05254695,0.001474594,-3.414822,680,140,108.2084,11,23
3136.316,0,91.10272,7.29674,156.8422,0.489679,107.7525,20.37333,494.2323,0.250212,163.432,19.46747,783.3041,0.01026425,0.3294477,0.05552318,0.002208442,-2.705616,696,140,107.7525,12,23
3168.265,0,96.45549,7.183324,172.7903,1.296095,108.1966,19.53513,480.8726,0.049979,181.4533,15.89683,888.3118,0.009818738,0.2955944,0.05590499,0.002330133,-1.791018,833,140,108.1966,13,23
3144.63,0,87.24581,7.510441,168.653,0.272172,103.134,18.66142,529.5994,0.06783,152.0881,18.38245,784.5305,0.01058981,0.2760302,0.05765598,0.001930517,-2.388642,697,140,103.134,9,23
3199.263,0,94.61312,7.153499,168.7884,0.309935,108.0741,19.49604,512.6061,0.150135,285.5755,16.74989,1541.148,0.01002465,0.2191401,0.05735762,0.001321228,-1.798511,682,140,108.0741,11,23
3327.695,0,91.08782,8.26785,167.8589,0.497213,114.4272,22.07921,649.0841,1.37216,133.8467,20.96092,827.2065,0.009808008,0.2247318,0.05467128,0.001616843,-2.33794,669,140,114.4272,10,23
3277.982,0,83.77978,7.870288,156.9339,0.111724,111.4164,20.63845,581.3906,0.12784,162.5958,20.47835,774.5564,0.01373127,0.1756488,0.05423019,0.001337665,-1.914006,828,140,111.4164,9,23
3305.453,0,99.05602,7.270749,196.4977,1.018678,108.8985,22.19938,568.8515,0.23156,143.3566,18.91196,904.5998,0.009617489,0.2590607,0.0527368,0.001792168,-2.822921,695,140,108.8985,11,23
3171.031,0,85.78989,7.140219,157.6741,0.054655,113.6331,22.62691,624.0512,0.014861,200.2819,18.33306,1181.61,0.01002893,0.4840304,0.05487533,0.004038021,-2.596908,691,140,113.6331,11,23
3451.81,0,103.467,8.169224,205.1866,0.415838,114.7637,21.82144,656.2345,0.353836,180.6343,20.91607,1035.267,0.009406161,0.2208954,0.05080345,0.00119526,-2.146788,684,140,114.7637,9,23
3386.197,0,97.69743,8.49123,173.8346,0.4847,149.4747,22.8378,741.7666,0.93718,222.9676,22.42756,1105.277,0.008848062,0.3516873,0.05161083,0.001752415,-0.6851026,683,140,149.4747,14,23
3448.6,0,106.2573,8.067493,195.2253,0.182029,118.2609,24.15078,683.6836,0.140678,133.7459,21.48715,955.6106,0.008907964,0.2451989,0.05125161,0.001653654,-1.805359,690,140,118.2609,9,23
3484.398,0,97.70591,7.900523,201.8382,0.456096,117.7371,23.30151,670.328,0.0156,146.2742,23.72239,836.6242,0.009337727,0.2014092,0.05204683,0.001212774,-2.018337,694,140,117.7371,10,23
3398.021,0,96.93334,8.426189,179.8191,0.089067,122.8152,22.70377,750.5117,0.2482,156.0506,21.38343,998.5834,0.009215781,0.2196548,0.04867261,0.001416726,-1.641933,667,140,122.8152,10,23
3172.605,0,87.83396,7.464726,162.9152,0.808426,149.867,20.49927,710.5369,0.130739,162.0901,24.92931,875.2546,0.01037234,0.3494372,0.05455891,0.002306709,-1.105797,566,140,149.867,10,23
3186.674,0,95.9215,7.150068,198.846,0.311393,120.8993,20.76294,635.9759,0.036134,117.7662,19.42202,763.8911,0.009224208,0.2585539,0.05698173,0.00198916,-2.128575,655,140,120.8993,11,23
3460.132,0,110.8725,8.193123,201.2388,0.751669,113.1797,22.87857,690.414,0.058482,109.5913,22.91447,734.6923,0.008926492,0.1678447,0.05007263,0.00123434,-2.236176,666,140,113.1797,9,23
3315.931,0,80.69149,8.394881,146.0071,0.563354,147.5486,21.6321,667.3021,0.240465,154.8223,21.44925,884.2484,0.01080037,0.2513234,0.04902727,0.001376023,-1.63672,646,140,147.5486,11,23
3491.865,0,103.949,8.423085,196.3446,0.404719,149.9757,25.33591,843.9449,0.460966,222.7889,23.1923,1083.809,0.008813559,0.5466837,0.05173851,0.002756809,-1.756968,570,140,149.9757,10,23
3363.883,0,98.3929,7.433155,186.8342,0.203784,149.9703,22.60478,848.2071,0.36176,202.7384,21.60201,1115.471,0.009363303,0.235772,0.05286309,0.001408266,-0.6063878,691,140,149.9703,9,23
3406.314,0,92.89989,7.987656,182.0922,0.728331,140.9383,21.21088,662.9883,0.037712,167.4926,20.01295,930.2137,0.00908523,0.2639011,0.0547249,0.001716864,-1.035178,743,140,140.9383,12,23
3527.015,0,96.96216,8.614472,190.4132,0.046266,141.7734,22.18018,704.887,0.854406,269.5836,25.36196,1188.654,0.009536619,0.299858,0.05148628,0.001902347,-0.5573512,598,140,141.7734,7,23
3315.438,0,81.11875,7.672273,150.9408,0.500381,148.8309,21.46445,637.1255,0.055955,164.2784,20.4444,947.7873,0.01012716,0.2604444,0.05366299,0.001821593,-1.144844,720,140,148.8309,9,23
